Code,Name,Category,Price_CLP,Availability,Delivery,Inventario,Supplier,Brand
PRI77369NG,BOLIGRAFO GEL UNIBALL UMN-152 RETRACTIL 0.5 MM NEGRO,LAPIZ GEL,1764.4444444444443,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,UNIBALL
PRI10016RO,LAPIZ PASTA PILOT BP-S PUNTA FINA 0.7 ROSADO,LAPIZ PASTA,1066.6666666666667,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PILOT
PRI10016VE,LAPIZ PASTA PILOT BP-S PUNTA FINA 0.7 VERDE,LAPIZ PASTA,1066.6666666666667,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PILOT
PRI99351,PINCEL ARTEL N°6 SERIE 103,PINCEL,432.22222222222223,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,ARTEL
PRI89437,PINCEL SELLOFFICE CERDA PLANA N°16,PINCEL SELLOFFICE CERDA,470.0,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,SELLOFFICE
PRI77369RJ,BOLIGRAFO GEL UNIBALL UMN-152 RETRACTIL 0.5 MM ROJO,LAPIZ GEL,1764.4444444444443,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,UNIBALL
PRI22002AZ,BOLIGRAFO GEL PILOT HI TECPOINT V5 CON GRIP AZUL,LAPIZ GEL,1790.0,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PILOT
PRI76071AZ,BOLIGRAFO GEL PILOT HI TECPOINT V7 CON GRIP AZUL,LAPIZ GEL,1790.0,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PILOT
PRI36024AZ,BOLIGRAFO GEL PILOT FRIXION STICK 0.7 MM BORRABLE AZUL,LAPIZ GEL,1811.111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PILOT
PRI45861,MINAS LYRA ORLOW TECHNO 2.0 MM 2B,MINAS LYRA ORLOW,583.3333333333334,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,LYRA
PRI89936,REGLA BISELADA NEOLITE 30 CM,REGLA PLASTICA,523.3333333333334,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,NEOLITE
PRI15776,PINCEL PROARTE N°08 PELO CAMELLO,PINCEL PROARTE N,487.77777777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PROARTE
PRI36024NG,BOLIGRAFO GEL PILOT FRIXION STICK 0.7 MM BORRABLE NEGRO,LAPIZ GEL,1811.111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PILOT
PRI89438,PINCEL SELLOFFICE CERDA PLANA N°18,PINCEL SELLOFFICE CERDA,515.5555555555555,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,SELLOFFICE
PRI19509AM,DESTACADOR SHARPIE TANK SMEAR GUARD PUNTA BISELADA AMARILLO,DESTACADOR SHARPIE TANK,748.8888888888889,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,SHARPIE
PRI36024RJ,BOLIGRAFO GEL PILOT FRIXION STICK 0.7 MM BORRABLE ROJO,LAPIZ GEL,1811.111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PILOT
PRI89439,PINCEL SELLOFFICE CERDA PLANA N°20,PINCEL SELLOFFICE CERDA,533.3333333333334,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,SELLOFFICE
PRI84047,PINCEL ARTEL CERDA PLANA N°12,PINCEL ARTEL CERDA,534.4444444444445,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,ARTEL
PRI82689,PINCEL ARTEL N°7 SERIE 103,PINCEL ARTEL N,577.7777777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,ARTEL
PRI99170,PINCEL ARTEL N°8 SERIE 103,PINCEL ARTEL N,577.7777777777777,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,ARTEL
PRI36024ROS,BOLIGRAFO GEL PILOT FRIXION STICK 0.7 MM BORRABLE ROSADO,LAPIZ GEL,1811.111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PILOT
PRI15778,PINCEL PROARTE N°10 PUNTA REDONDA N°10,PINCEL PROARTE N,594.4444444444445,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PROARTE
PRI36024VI,BOLIGRAFO GEL PILOT FRIXION STICK 0.7 MM BORRABLE VIOLETA,LAPIZ GEL,1811.111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PILOT
PRI77370DO,BOLIGRAFO GEL UNIBALL 1.0 UM-153 SIGNO BOARD DORADO,LAPIZ GEL,1844.4444444444443,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,UNIBALL
PRI19509NJ,DESTACADOR SHARPIE TANK SMEAR GUARD PUNTA BISELADA NARANJO,DESTACADOR SHARPIE TANK,748.8888888888889,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,SHARPIE
PRI19509VE,DESTACADOR SHARPIE TANK SMEAR GUARD PUNTA BISELADA VERDE,DESTACADOR SHARPIE TANK,748.8888888888889,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,SHARPIE
PRI12554,DISPENSADOR DE PAPEL TORK MANUAL FRESH BLANCO 1 ROLLO,DISPENSADOR DE PAPEL,22250.0,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,TORK
PRI10020NG,LAPIZ PASTA PILOT BP-S GP PUNTA FINA 0.7 NEGRO,LAPIZ PASTA,1411.111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PILOT
PRI15576,LAPIZ GRAFITO TORRE TRIANGULAR 2HB SIN GOMA CAJA DE 12 UNIDADES,LAPIZ GRAFITO,1366.6666666666667,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,TORRE
PRI18288,LAPIZ GRAFITO TORRE HEXAGONAL HB N°2 CAJA DE 12 UNIDADES,LAPIZ GRAFITO,1366.6666666666667,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,TORRE
PRI10020RJ,LAPIZ PASTA PILOT BP-S GP PUNTA FINA 0.7 ROJO,LAPIZ PASTA,1411.111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PILOT
PRI82705,PINCEL ARTEL CERDA PLANA N°16,PINCEL ARTEL CERDA,643.3333333333334,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,ARTEL
PRI99771AZ,PLUMON PIZARRA ARTLINE 500 PUNTA REDONDA RECARGABLE AZUL,PLUMON PIZARRA RECARGABLE,1433.3333333333333,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,ARTLINE
PRI36549,NOTAS ADHESIVAS TORRE MIXI NEON 51X38 MM 3X100 HOJAS,NOTA ADHESIVA,1634.4444444444443,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,TORRE
PRI83225AM,DESTACADOR FABER-CASTELL TEXMARKET 49 AMARILLO,DESTACADOR FABER-CASTELL,831.1111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,FABER CASTELL
PRI83225NJ,DESTACADOR FABER-CASTELL TEXMARKET 49 NARANJO,DESTACADOR FABER-CASTELL,831.1111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,FABER CASTELL
PRI83225VE,DESTACADOR FABER-CASTELL TEXMARKET 49 VERDE,DESTACADOR FABER-CASTELL,831.1111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,FABER CASTELL
PRI80350AM,DESTACADOR MONAMI JUMBO 406 AMARILLO,DESTACADOR JUMBO,850.0,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,MONAMI
PRI10018AZ,LAPIZ PASTA PILOT BP-S GP PUNTA MEDIA 1.0 AZUL,LAPIZ PASTA,1411.111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PILOT
PRI10018NG,LAPIZ PASTA PILOT BP-S GP PUNTA MEDIA 1.0 NEGRO,LAPIZ PASTA,1411.111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,PILOT
PRI45869BL,CARTULINA COLOR TORRE 55X75 CM BLANCO 25 UNIDADES,CARTULINA COLOR TORRE,8595.555555555555,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,TORRE
PRI80350CE,DESTACADOR MONAMI JUMBO 406 CELESTE,DESTACADOR JUMBO,850.0,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,MONAMI
PRI80350NJ,DESTACADOR MONAMI JUMBO 406 NARANJO,DESTACADOR JUMBO,850.0,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,MONAMI
PRI80350RO,DESTACADOR MONAMI JUMBO 406 ROSADO,DESTACADOR JUMBO,850.0,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,MONAMI
PRI80350VE,DESTACADOR MONAMI JUMBO 406 VERDE,DESTACADOR JUMBO,850.0,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,MONAMI
PRI45857CE,DESTACADOR ARTLINE 660 AZUL,DESTACADOR AZUL,912.2222222222222,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,ARTLINE
29256,CLIP METALICO TORINI 78 MM 50 UNIDADES,CLIPS,1318.0555555555554,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,TORINI
PRI45869CF,CARTULINA COLOR TORRE 55X75 CM CAFE 25 UNIDADES,CARTULINA COLOR TORRE,8595.555555555555,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,TORRE
PRI45869CE,CARTULINA COLOR TORRE 55X75 CM CELESTE 25 UNIDADES,CARTULINA COLOR TORRE,8595.555555555555,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,TORRE
PRI45869NJ,CARTULINA COLOR TORRE 55X75 CM NARANJA 25 UNIDADES,CARTULINA COLOR TORRE,8595.555555555555,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,TORRE
PRI45869NG,CARTULINA COLOR TORRE 55X75 CM NEGRO 25 UNIDADES,CARTULINA COLOR TORRE,8595.555555555555,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,TORRE
PRI45869RJ,CARTULINA COLOR TORRE 55X75 CM ROJO 25 UNIDADES,CARTULINA COLOR TORRE,8595.555555555555,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,TORRE
PRI45869RO,CARTULINA COLOR TORRE 55X75 CM ROSADO 25 UNIDADES,CARTULINA COLOR TORRE,8595.555555555555,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,TORRE
PRI45869VC,CARTULINA COLOR TORRE 55X75 CM VERDE CLARO 25 UNIDADES,CARTULINA TORRE,8595.555555555555,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,TORRE
PRI45869VO,CARTULINA COLOR TORRE 55X75 CM VERDE OSCURO 25 UNIDADES,CARTULINA TORRE,8595.555555555555,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,TORRE
PRI45869VI,CARTULINA COLOR TORRE 55X75 CM VIOLETA 25 UNIDADES,CARTULINA COLOR TORRE,8595.555555555555,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,TORRE
PRI45870AM,CARTULINA ESPAOLA TORRE 50X70 CM AMARILLA 25 UNIDADES,CARTULINA ESPAOLA TORRE,10501.111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,TORRE
PRI45870AZ,CARTULINA ESPAOLA TORRE 50X70 CM AZUL 25 UNIDADES,CARTULINA ESPAOLA TORRE,10501.111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,TORRE
PRI45870BL,CARTULINA ESPAOLA TORRE 50X70 CM BLANCO 25 UNIDADES,CARTULINA ESPAOLA TORRE,10501.111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,TORRE
PRI45870CF,CARTULINA ESPAOLA TORRE 50X70 CM CAFE 25 UNIDADES,CARTULINA ESPAOLA TORRE,10501.111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,TORRE
PRI45870CE,CARTULINA ESPAOLA TORRE 50X70 CM CELESTE 25 UNIDADES,CARTULINA ESPAOLA TORRE,10501.111111111111,Tiempo a convenir,Retiro en Estación Central RM o envío pagado por el cliente,,PRISA,TORRE
